,postcode,place_name,state_name,state_code,latitude,longitude,accuracy
13776,3629,Undera,Victoria,VIC,-36.2833,145.2167,4.0
13777,3629,Coomboona,Victoria,VIC,-36.2833,145.2484,3.0
13778,3630,Shepparton,Victoria,VIC,-36.3805,145.3987,4.0
13779,3630,Shepparton South,Victoria,VIC,-36.4283,145.5142,3.0
13780,3630,Caniambo,Victoria,VIC,-36.4761,145.6297,4.0
13781,3630,Benarch,Victoria,VIC,-36.4681,145.586,3.0
13782,3630,Colliver,Victoria,VIC,-36.4681,145.586,3.0
13783,3630,Branditt,Victoria,VIC,-36.4681,145.586,3.0
13784,3630,Dunkirk,Victoria,VIC,-36.4681,145.586,3.0
13785,3631,Kialla East,Victoria,VIC,-36.45,145.5333,4.0
13786,3631,Kialla,Victoria,VIC,-36.4473,145.4142,4.0
13787,3631,Orrvale,Victoria,VIC,-36.4167,145.45,4.0
13788,3631,Arcadia South,Victoria,VIC,-36.4425,145.4837,3.0
13789,3631,Pine Lodge,Victoria,VIC,-36.4167,145.5,4.0
13790,3631,Karramomus,Victoria,VIC,-36.5333,145.4833,4.0
13791,3631,Lemnos,Victoria,VIC,-36.35,145.4667,4.0
13792,3631,Tamleugh West,Victoria,VIC,-36.5667,145.5333,4.0
13793,3631,Grahamvale,Victoria,VIC,-36.3484,145.4362,4.0
13794,3631,Kialla West,Victoria,VIC,-36.4645,145.3878,4.0
13795,3631,Arcadia,Victoria,VIC,-36.5654,145.3319,4.0
13796,3631,Shepparton North,Victoria,VIC,-36.4425,145.4837,3.0
13797,3631,Cosgrove,Victoria,VIC,-36.35,145.6667,4.0
13798,3631,Cosgrove South,Victoria,VIC,-36.4,145.6167,4.0
13799,3631,Shepparton East,Victoria,VIC,-36.4293,145.4749,3.0
13800,3632,Shepparton,Victoria,VIC,-36.3805,145.3987,4.0
13801,3633,Congupna,Victoria,VIC,-36.3,145.4333,4.0
13802,3634,Invergordon South,Victoria,VIC,-36.2456,145.4686,3.0
13803,3634,Tallygaroopna,Victoria,VIC,-36.25,145.4333,4.0
13804,3634,Bunbartha,Victoria,VIC,-36.2167,145.3167,4.0
13805,3634,Katandra West,Victoria,VIC,-36.2241,145.5583,4.0
13806,3634,Zeerust,Victoria,VIC,-36.2248,145.4883,3.0
13807,3634,Katandra,Victoria,VIC,-36.2333,145.6167,4.0
13808,3634,Marionvale,Victoria,VIC,-36.2248,145.4883,3.0
13809,3634,Marungi,Victoria,VIC,-36.1969,145.536,4.0
13810,3635,Wunghnu,Victoria,VIC,-36.1526,145.431,4.0
13811,3635,Kaarimba,Victoria,VIC,-36.1333,145.25,4.0
13812,3635,Mundoona,Victoria,VIC,-36.1545,145.3298,4.0
13813,3636,Naring,Victoria,VIC,-36.1295,145.5085,3.0
13814,3636,Numurkah,Victoria,VIC,-36.0885,145.4422,4.0
13815,3636,Drumanure,Victoria,VIC,-36.1312,145.5057,4.0
13816,3636,Invergordon,Victoria,VIC,-36.1667,145.5833,4.0
13817,3637,Yalca,Victoria,VIC,-35.9833,145.3167,4.0
13818,3637,Waaia,Victoria,VIC,-36.0475,145.3334,4.0
13819,3638,Nathalia,Victoria,VIC,-36.0577,145.2041,4.0
13820,3638,Yielima,Victoria,VIC,-35.9333,145.2167,3.0
13821,3638,Kotupna,Victoria,VIC,-36.1475,145.1337,4.0
13822,3639,Barmah,Victoria,VIC,-36.0159,144.9628,4.0
13823,3639,Picola West,Victoria,VIC,-36.0333,145.0278,3.0
13824,3639,Lower Moira,Victoria,VIC,-36.0855,144.9763,4.0
13825,3639,Picola,Victoria,VIC,-35.9969,145.1193,4.0
13826,3640,Katunga,Victoria,VIC,-36.0133,145.4695,4.0
13827,3641,Bearii,Victoria,VIC,-35.8857,145.3453,4.0
13828,3641,Strathmerton,Victoria,VIC,-35.9253,145.4787,4.0
13829,3641,Ulupna,Victoria,VIC,-35.8833,145.4,4.0
13830,3641,Mywee,Victoria,VIC,-35.8566,145.4976,4.0
13831,3643,Cobram,Victoria,VIC,-35.9207,145.6407,4.0
13832,3644,Koonoomoo,Victoria,VIC,-35.9503,145.6546,3.0
13833,3644,Cobram,Victoria,VIC,-35.9207,145.6407,4.0
13834,3644,Muckatah,Victoria,VIC,-36.0198,145.6478,4.0
13835,3644,Yarroweyah,Victoria,VIC,-35.9241,145.5572,4.0
13836,3644,Cobram East,Victoria,VIC,-35.9746,145.7364,4.0
13837,3646,Nalinga,Victoria,VIC,-36.4167,145.7167,4.0
13838,3646,Dookie,Victoria,VIC,-36.3273,145.6897,4.0
13839,3646,Mount Major,Victoria,VIC,-36.3606,145.6914,4.0
13840,3646,Yabba South,Victoria,VIC,-36.2755,145.7146,3.0
13841,3646,Waggarandall,Victoria,VIC,-36.25,145.8,4.0
13842,3646,Youanmite,Victoria,VIC,-36.1625,145.6899,4.0
13843,3646,Yabba North,Victoria,VIC,-36.2167,145.6833,4.0
13844,3647,Dookie College,Victoria,VIC,-36.3957,145.7047,4.0
13845,3649,Katamatite East,Victoria,VIC,-36.0759,145.6872,3.0
13846,3649,Katamatite,Victoria,VIC,-36.0759,145.6872,4.0
13847,3658,Waterford Park,Victoria,VIC,-37.3002,145.0668,4.0
13848,3658,Clonbinane,Victoria,VIC,-37.292,145.1406,3.0
13849,3658,Tyaak,Victoria,VIC,-37.2167,145.1333,4.0
13850,3658,Strath Creek,Victoria,VIC,-37.2333,145.2167,4.0
13851,3658,Broadford,Victoria,VIC,-37.2028,145.0484,4.0
13852,3658,Sugarloaf Creek,Victoria,VIC,-37.2602,145.1482,3.0
13853,3658,Reedy Creek,Victoria,VIC,-37.2667,145.1333,4.0
13854,3658,Sunday Creek,Victoria,VIC,-37.2602,145.1482,3.0
13855,3658,Hazeldene,Victoria,VIC,-37.3413,145.2908,4.0
13856,3659,Tallarook,Victoria,VIC,-37.0937,145.1,4.0
13857,3660,Northwood,Victoria,VIC,-36.9667,145.1167,4.0
13858,3660,Dropmore,Victoria,VIC,-37.0605,145.2132,3.0
13859,3660,Seymour South,Victoria,VIC,-37.0605,145.2132,3.0
13860,3660,Seymour,Victoria,VIC,-37.0266,145.1392,4.0
13861,3660,Whiteheads Creek,Victoria,VIC,-37.0468,145.2864,4.0
13862,3660,Trawool,Victoria,VIC,-37.1,145.2167,4.0
13863,3660,Caveat,Victoria,VIC,-37.0605,145.2132,3.0
13864,3660,Kerrisdale,Victoria,VIC,-37.15,145.2667,4.0
13865,3660,Highlands,Victoria,VIC,-37.1,145.4,4.0
13866,3660,Hilldene,Victoria,VIC,-37.0333,145.0667,4.0
13867,3661,Seymour,Victoria,VIC,-37.0266,145.1392,4.0
13868,3662,Puckapunyal Milpo,Victoria,VIC,-36.9604,145.0527,3.0
13869,3662,Puckapunyal,Victoria,VIC,-36.9949,145.0401,4.0
13870,3663,Mangalore,Victoria,VIC,-36.9333,145.1833,4.0
13871,3664,Upton Hill,Victoria,VIC,-36.9009,145.2337,3.0
13872,3664,Avenel,Victoria,VIC,-36.9009,145.2337,4.0
13873,3665,Longwood,Victoria,VIC,-36.8,145.4167,4.0
13874,3665,Locksley,Victoria,VIC,-36.8333,145.3333,4.0
13875,3666,Miepoll,Victoria,VIC,-36.6167,145.4667,4.0
13876,3666,Strathbogie,Victoria,VIC,-36.85,145.75,4.0
13877,3666,Creightons Creek,Victoria,VIC,-36.7804,145.5403,3.0
13878,3666,Gooram,Victoria,VIC,-36.9,145.5833,4.0
13879,3666,Kelvin View,Victoria,VIC,-36.8167,145.6667,4.0
13880,3666,Ruffy,Victoria,VIC,-36.9833,145.5,4.0
13881,3666,Kithbrook,Victoria,VIC,-36.7574,145.5632,3.0
13882,3666,Creighton,Victoria,VIC,-36.7833,145.5,4.0
13883,3666,Balmattum,Victoria,VIC,-36.7,145.65,4.0
13884,3666,Pranjip,Victoria,VIC,-36.7333,145.3667,4.0
13885,3666,Euroa,Victoria,VIC,-36.7555,145.5708,4.0
13886,3666,Moglonemby,Victoria,VIC,-36.65,145.5333,4.0
13887,3666,Molka,Victoria,VIC,-36.6833,145.45,4.0
13888,3666,Tarcombe,Victoria,VIC,-36.9833,145.4,4.0
13889,3666,Longwood East,Victoria,VIC,-36.8167,145.45,4.0
13890,3666,Riggs Creek,Victoria,VIC,-36.65,145.5667,4.0
13891,3666,Sheans Creek,Victoria,VIC,-36.7833,145.65,4.0
13892,3669,Earlston,Victoria,VIC,-36.55,145.6667,4.0
13893,3669,Boho,Victoria,VIC,-36.7167,145.8333,4.0
13894,3669,Tamleugh North,Victoria,VIC,-36.5,145.55,4.0
13895,3669,Koonda,Victoria,VIC,-36.5,145.7333,4.0
13896,3669,Marraweeney,Victoria,VIC,-36.75,145.75,4.0
13897,3669,Violet Town,Victoria,VIC,-36.6361,145.7151,4.0
13898,3669,Upotipotpon,Victoria,VIC,-36.4833,145.8167,4.0
13899,3669,Boho South,Victoria,VIC,-36.7833,145.8,4.0
13900,3669,Gowangardie,Victoria,VIC,-36.4833,145.7,4.0
13901,3669,Tamleugh,Victoria,VIC,-36.6,145.6333,4.0
13902,3669,Creek Junction,Victoria,VIC,-37.25,147.7167,4.0
13903,3670,Tarnook,Victoria,VIC,-36.6333,145.8667,3.0
13904,3670,Warrenbayne,Victoria,VIC,-36.6833,145.8667,4.0
13905,3670,Baddaginnie,Victoria,VIC,-36.5833,145.8667,4.0
13906,3671,Benalla,Victoria,VIC,-36.5511,145.9843,4.0
13907,3672,Benalla,Victoria,VIC,-36.5511,145.9843,4.0
13908,3673,Goomalibee,Victoria,VIC,-36.4833,145.9167,4.0
13909,3673,Upper Ryans Creek,Victoria,VIC,-36.6418,146.0718,3.0
13910,3673,Tatong,Victoria,VIC,-36.7333,146.1,4.0
13911,3673,Swanpool,Victoria,VIC,-36.7667,146.0167,4.0
13912,3673,Samaria,Victoria,VIC,-36.8,146.0833,4.0
13913,3673,Upper Lurg,Victoria,VIC,-36.5833,146.1833,4.0
13914,3673,Moorngag,Victoria,VIC,-36.75,146.0667,4.0
13915,3673,Winton,Victoria,VIC,-36.5167,146.0833,4.0
13916,3673,Benalla,Victoria,VIC,-36.5511,145.9843,4.0
13917,3673,Broken Creek,Victoria,VIC,-36.6418,146.0718,3.0
13918,3673,Molyullah,Victoria,VIC,-36.65,146.15,4.0
13919,3673,Winton North,Victoria,VIC,-36.6418,146.0718,3.0
13920,3673,Lurg,Victoria,VIC,-36.5833,146.1333,4.0
13921,3673,Lima East,Victoria,VIC,-36.6418,146.0718,3.0
13922,3673,Lima,Victoria,VIC,-36.702,146.0416,3.0
13923,3673,Lima South,Victoria,VIC,-36.6418,146.0718,3.0
13924,3675,Boweya,Victoria,VIC,-36.2667,146.1333,4.0
13925,3675,Greta,Victoria,VIC,-36.5833,146.2833,4.0
13926,3675,Taminick,Victoria,VIC,-36.4167,146.1667,4.0
13927,3675,Mount Bruno,Victoria,VIC,-36.46,146.2072,3.0
13928,3675,Greta West,Victoria,VIC,-36.5333,146.2167,4.0
13929,3675,Glenrowan,Victoria,VIC,-36.4635,146.2245,4.0
13930,3675,Glenrowan West,Victoria,VIC,-36.46,146.2072,3.0
13931,3675,Boweya North,Victoria,VIC,-36.2047,146.0685,4.0
13932,3675,Greta South,Victoria,VIC,-36.6167,146.25,4.0
13933,3675,Hansonville,Victoria,VIC,-36.6,146.3,4.0
13934,3676,Wangaratta,Victoria,VIC,-36.3585,146.3206,4.0
13935,3677,Yarrunga,Victoria,VIC,-36.3639,146.3103,3.0
13936,3677,Wangaratta,Victoria,VIC,-36.3585,146.3206,4.0
13937,3677,Appin Park,Victoria,VIC,-36.3639,146.3103,3.0
13938,3678,Oxley Flats,Victoria,VIC,-36.3954,146.3852,4.0
13939,3678,Rose River,Victoria,VIC,-36.4375,146.3894,3.0
13940,3678,Edi,Victoria,VIC,-36.65,146.4071,4.0
13941,3678,Meadow Creek,Victoria,VIC,-36.4375,146.3894,3.0
13942,3678,Waldara,Victoria,VIC,-36.3199,146.2844,4.0
13943,3678,Everton Upper,Victoria,VIC,-36.4375,146.3894,3.0
13944,3678,Tarrawingee,Victoria,VIC,-36.4,146.4667,4.0
13945,3678,Boorhaman,Victoria,VIC,-36.2333,146.3,4.0
13946,3678,Killawarra,Victoria,VIC,-36.25,146.25,4.0
13947,3678,Wangaratta Forward,Victoria,VIC,-36.4375,146.3894,3.0
13948,3678,Peechelba,Victoria,VIC,-36.1947,146.2299,4.0
13949,3678,Wangandary,Victoria,VIC,-36.4375,146.3894,3.0
13950,3678,Bobinawarrah,Victoria,VIC,-36.5167,146.5,4.0
13951,3678,Wangaratta South,Victoria,VIC,-36.4375,146.3894,3.0
13952,3678,North Wangaratta,Victoria,VIC,-36.4375,146.3894,3.0
13953,3678,King Valley,Victoria,VIC,-36.7,146.4333,4.0
13954,3678,Edi Upper,Victoria,VIC,-36.7,146.45,4.0
13955,3678,Boorhaman East,Victoria,VIC,-36.4375,146.3894,3.0
13956,3678,Docker,Victoria,VIC,-36.5167,146.3833,4.0
13957,3678,Peechelba East,Victoria,VIC,-36.1692,146.2544,4.0
13958,3678,Markwood,Victoria,VIC,-36.473,146.5088,4.0
13959,3678,Dockers Plains,Victoria,VIC,-36.4375,146.3894,3.0
13960,3678,Oxley,Victoria,VIC,-36.45,146.3667,4.0
13961,3678,Wabonga,Victoria,VIC,-36.4375,146.3894,3.0
13962,3678,Byawatha,Victoria,VIC,-36.4375,146.3894,3.0
13963,3678,Cheshunt South,Victoria,VIC,-36.4375,146.3894,3.0
13964,3678,Londrigan,Victoria,VIC,-36.3333,146.4167,4.0
13965,3678,Bowser,Victoria,VIC,-36.4375,146.3894,3.0
13966,3678,Everton,Victoria,VIC,-36.4167,146.55,4.0
13967,3678,Whitlands,Victoria,VIC,-36.4375,146.3894,3.0
13968,3678,Cheshunt,Victoria,VIC,-36.8,146.4333,4.0
13969,3678,East Wangaratta,Victoria,VIC,-36.1692,146.2544,4.0
13970,3678,Laceby,Victoria,VIC,-36.4333,146.3,4.0
13971,3678,Carboor,Victoria,VIC,-36.6333,146.55,4.0
13972,3678,Milawa,Victoria,VIC,-36.4333,146.4333,4.0
13973,3682,Norong,Victoria,VIC,-36.1167,146.4,4.0
13974,3682,Boralma,Victoria,VIC,-36.2167,146.4167,4.0
13975,3682,Springhurst,Victoria,VIC,-36.2,146.5,4.0
13976,3682,Lilliput,Victoria,VIC,-36.1131,146.4751,4.0
13977,3683,Chiltern Valley,Victoria,VIC,-36.1399,146.5408,4.0
13978,3683,Cornishtown,Victoria,VIC,-36.1419,146.5709,3.0
13979,3683,Chiltern,Victoria,VIC,-36.1504,146.6084,4.0
13980,3685,Prentice North,Victoria,VIC,-36.0333,146.5,4.0
13981,3685,Boorhaman North,Victoria,VIC,-36.045,146.5117,3.0
13982,3685,Browns Plains,Victoria,VIC,-36.0472,146.6387,4.0
13983,3685,Brimin,Victoria,VIC,-36.0513,146.2249,4.0
13984,3685,Rutherglen,Victoria,VIC,-36.0543,146.4621,4.0
13985,3685,Gooramadda,Victoria,VIC,-36.0,146.55,4.0
13986,3685,Great Southern,Victoria,VIC,-36.0667,146.4833,4.0
13987,3685,Carlyle,Victoria,VIC,-36.0427,146.4824,3.0
13988,3687,Wahgunyah,Victoria,VIC,-36.0118,146.3971,4.0
13989,3688,Indigo Valley,Victoria,VIC,-36.1399,146.5408,4.0
13990,3688,Barnawartha,Victoria,VIC,-36.1041,146.6761,4.0
13991,3689,Wodonga,Victoria,VIC,-36.1218,146.8881,4.0
13992,3690,Wodonga,Victoria,VIC,-36.1218,146.8881,4.0
13993,3690,Wodonga Plaza,Victoria,VIC,-36.0997,146.802,3.0
13994,3690,West Wodonga,Victoria,VIC,-36.1218,146.8881,3.0
13995,3691,Killara,Victoria,VIC,-36.1396,146.9514,4.0
13996,3691,Castle Creek,Victoria,VIC,-36.2843,147.0692,3.0
13997,3691,Upper Gundowring,Victoria,VIC,-36.4833,147.0667,4.0
13998,3691,Bandiana,Victoria,VIC,-36.1479,146.9262,4.0
13999,3691,Bethanga,Victoria,VIC,-36.1167,147.1,4.0
14000,3691,Baranduda,Victoria,VIC,-36.1911,146.9538,4.0
14001,3691,Allans Flat,Victoria,VIC,-36.2667,146.9,4.0
14002,3691,Mount Alfred,Victoria,VIC,-36.2959,147.0534,3.0
14003,3691,Bellbridge,Victoria,VIC,-36.0974,147.0617,4.0
14004,3691,Kergunyah South,Victoria,VIC,-36.2843,147.0692,3.0
14005,3691,Berringama,Victoria,VIC,-36.2167,147.65,4.0
14006,3691,Coral Bank,Victoria,VIC,-36.2843,147.0692,3.0
14007,3691,Talgarno,Victoria,VIC,-36.0833,147.1667,4.0
14008,3691,Kergunyah,Victoria,VIC,-36.3833,147.05,4.0
14009,3691,Gundowring,Victoria,VIC,-36.4333,147.05,4.0
14010,3691,Lone Pine,Victoria,VIC,-36.2959,147.0534,3.0
14011,3691,Glen Creek,Victoria,VIC,-36.45,146.95,4.0
14012,3691,Tangambalanga,Victoria,VIC,-36.2522,147.0286,4.0
14013,3691,Dederang,Victoria,VIC,-36.4833,147.0167,4.0
14014,3691,Wodonga Forward,Victoria,VIC,-36.2843,147.0692,3.0
14015,3691,Hume Weir,Victoria,VIC,-36.1022,147.0373,4.0
14016,3691,Bonegilla,Victoria,VIC,-36.1403,147.0062,4.0
14017,3691,Kancoona,Victoria,VIC,-36.5833,146.9833,4.0
14018,3691,Thologolong,Victoria,VIC,-36.2843,147.0692,3.0
14019,3691,Running Creek,Victoria,VIC,-36.6167,146.9167,4.0
14020,3691,Kiewa,Victoria,VIC,-36.2667,147.0167,4.0
14021,3691,Bungil,Victoria,VIC,-36.0667,147.35,4.0
14022,3691,Gateway Island,Victoria,VIC,-36.2843,147.0692,3.0
14023,3691,Lucyvale,Victoria,VIC,-36.2833,147.6167,4.0
14024,3691,Osbornes Flat,Victoria,VIC,-36.3167,146.8833,4.0
14025,3691,Leneva,Victoria,VIC,-36.2167,146.9,4.0
14026,3691,Barnawartha North,Victoria,VIC,-36.2843,147.0692,3.0
14027,3691,Mongans Bridge,Victoria,VIC,-36.6,147.1,4.0
14028,3691,Huon Creek,Victoria,VIC,-36.2843,147.0692,3.0
14029,3691,Staghorn Flat,Victoria,VIC,-36.2522,146.9228,3.0
14030,3691,Ebden,Victoria,VIC,-36.153,147.0252,4.0
14031,3694,Bandiana Milpo,Victoria,VIC,-36.1454,146.9188,1.0
14032,3695,Huon,Victoria,VIC,-36.2333,147.0667,4.0
14033,3695,Charleroi,Victoria,VIC,-36.332,147.1146,3.0
14034,3695,Sandy Creek,Victoria,VIC,-36.3,147.1,4.0
14035,3695,Red Bluff,Victoria,VIC,-36.2667,147.1,4.0
14036,3697,Tawonga,Victoria,VIC,-36.6895,147.1421,4.0
14037,3698,Tawonga South,Victoria,VIC,-36.7359,147.1521,1.0
14038,3699,Mount Beauty,Victoria,VIC,-36.7363,147.1753,4.0
14039,3699,Nelse,Victoria,VIC,-36.8005,147.2233,3.0
14040,3699,Falls Creek,Victoria,VIC,-36.8653,147.2778,4.0
14041,3699,Bogong,Victoria,VIC,-36.8047,147.2237,4.0
14042,3700,Georges Creek,Victoria,VIC,-36.1833,147.2833,4.0
14043,3700,Tallangatta,Victoria,VIC,-36.2179,147.177,4.0
14044,3700,Jarvis Creek,Victoria,VIC,-36.2004,147.2646,3.0
14045,3700,Bullioh,Victoria,VIC,-36.2,147.3333,4.0
14046,3700,Tallangatta East,Victoria,VIC,-36.2004,147.2646,3.0
14047,3701,Tallandoon,Victoria,VIC,-36.45,147.2,4.0
14048,3701,Shelley,Victoria,VIC,-36.4158,147.4436,3.0
14049,3701,Old Tallangatta,Victoria,VIC,-36.1929,147.2521,4.0
14050,3701,Tallangatta South,Victoria,VIC,-36.3737,147.3266,3.0
14051,3701,Mitta Mitta,Victoria,VIC,-36.55,147.3833,4.0
14052,3701,Eskdale,Victoria,VIC,-36.4667,147.2333,4.0
14053,3701,Tallangatta Valley,Victoria,VIC,-36.2936,147.389,4.0
14054,3701,Dartmouth,Victoria,VIC,-36.5462,147.5116,4.0
14055,3701,Granya,Victoria,VIC,-36.1167,147.3167,4.0
14056,3704,Koetong,Victoria,VIC,-36.15,147.5,4.0
14057,3705,Nariel Valley,Victoria,VIC,-36.3112,147.726,3.0
14058,3705,Cudgewa,Victoria,VIC,-36.2,147.75,4.0
14059,3707,Biggara,Victoria,VIC,-36.2667,148.0333,4.0
14060,3707,Tom Groggin,Victoria,VIC,-36.5192,148.127,4.0
14061,3707,Towong,Victoria,VIC,-36.1333,147.9833,4.0
14062,3707,Corryong,Victoria,VIC,-36.197,147.9026,4.0
14063,3707,Thowgla Valley,Victoria,VIC,-36.4104,147.9589,3.0
14064,3707,Colac Colac,Victoria,VIC,-36.4104,147.9589,3.0
14065,3707,Towong Upper,Victoria,VIC,-36.2167,148.0333,4.0
14066,3707,Nariel Valley,Victoria,VIC,-36.2034,147.9881,3.0
14067,3708,Tintaldra,Victoria,VIC,-36.05,147.9333,4.0
14068,3709,Walwa,Victoria,VIC,-35.9667,147.7333,4.0
14069,3709,Mount Alfred,Victoria,VIC,-36.0222,147.6444,3.0
14070,3709,Burrowye,Victoria,VIC,-36.0333,147.55,4.0
14071,3709,Guys Forest,Victoria,VIC,-36.0667,147.65,4.0
14072,3709,Pine Mountain,Victoria,VIC,-36.0222,147.6444,3.0
14073,3711,Buxton,Victoria,VIC,-37.4167,145.7167,4.0
14074,3712,Thornton,Victoria,VIC,-37.2558,145.7964,4.0
14075,3712,Rubicon,Victoria,VIC,-37.256,145.7977,3.0
14076,3713,Eildon,Victoria,VIC,-37.2324,145.9126,4.0
14077,3713,Lake Eildon,Victoria,VIC,-37.2324,145.9126,3.0
14078,3713,Taylor Bay,Victoria,VIC,-37.2324,145.9126,3.0
14079,3714,Alexandra,Victoria,VIC,-37.1913,145.7112,4.0
14080,3714,Acheron,Victoria,VIC,-37.25,145.7,4.0
14081,3714,Cathkin,Victoria,VIC,-37.15,145.5833,4.0
14082,3714,Maintongoon,Victoria,VIC,-37.2041,145.6741,3.0
14083,3714,Koriella,Victoria,VIC,-37.1667,145.65,4.0
14084,3714,Whanregarwen,Victoria,VIC,-37.2041,145.6741,3.0
14085,3714,Fawcett,Victoria,VIC,-37.1333,145.6833,4.0
14086,3714,Crystal Creek,Victoria,VIC,-37.2041,145.6741,3.0
14087,3714,Taggerty,Victoria,VIC,-37.3333,145.7167,4.0
14088,3714,Devils River,Victoria,VIC,-37.2041,145.6741,3.0
14089,3715,Merton,Victoria,VIC,-36.9768,145.7108,4.0
14090,3715,Ancona,Victoria,VIC,-36.9833,145.8167,4.0
14091,3715,Woodfield,Victoria,VIC,-37.0167,145.8,4.0
14092,3717,Flowerdale,Victoria,VIC,-37.3333,145.3333,4.0
14093,3717,Homewood,Victoria,VIC,-37.2,145.3333,4.0
14094,3717,Killingworth,Victoria,VIC,-37.2962,145.424,3.0
14095,3717,Yea,Victoria,VIC,-37.2107,145.4276,4.0
14096,3717,Limestone,Victoria,VIC,-37.25,145.5,4.0
14097,3717,Murrindindi,Victoria,VIC,-37.3667,145.5333,4.0
14098,3717,Ghin Ghin,Victoria,VIC,-37.2962,145.424,3.0
14099,3717,Glenburn,Victoria,VIC,-37.4167,145.4167,4.0
14100,3718,Molesworth,Victoria,VIC,-37.1667,145.5333,4.0
14101,3719,Yarck,Victoria,VIC,-37.1,145.6167,4.0
14102,3719,Gobur,Victoria,VIC,-37.0167,145.6,4.0
14103,3719,Terip Terip,Victoria,VIC,-37.0,145.5667,4.0
14104,3719,Kanumbra,Victoria,VIC,-37.05,145.6667,4.0
14105,3720,Bonnie Doon,Victoria,VIC,-37.0167,145.8667,4.0
14106,3722,Barwite,Victoria,VIC,-37.0,146.1667,4.0
14107,3722,Mirimbah,Victoria,VIC,-37.1103,146.3985,4.0
14108,3722,Mansfield,Victoria,VIC,-37.052,146.0885,4.0
14109,3723,Howes Creek,Victoria,VIC,-37.1667,146.0,4.0
14110,3723,Howqua Inlet,Victoria,VIC,-37.251,146.1822,3.0
14111,3723,Gaffneys Creek,Victoria,VIC,-37.4667,146.1833,4.0
14112,3723,Enochs Point,Victoria,VIC,-37.4167,146.1,4.0
14113,3723,Archerton,Victoria,VIC,-36.8833,146.2,4.0
14114,3723,Sawmill Settlement,Victoria,VIC,-37.251,146.1822,3.0
14115,3723,Knockwood,Victoria,VIC,-37.45,146.2333,4.0
14116,3723,Howqua,Victoria,VIC,-37.2333,146.1167,4.0
14117,3723,Mount Buller,Victoria,VIC,-37.146,146.4369,4.0
14118,3723,Mountain Bay,Victoria,VIC,-37.251,146.1822,3.0
14119,3723,Goughs Bay,Victoria,VIC,-37.1767,146.0635,3.0
14120,3723,Howqua Hills,Victoria,VIC,-37.2598,146.4295,4.0
14121,3723,Delatite,Victoria,VIC,-37.15,146.1333,4.0
14122,3723,Kevington,Victoria,VIC,-37.3667,146.15,4.0
14123,3723,Piries,Victoria,VIC,-37.2,146.1333,4.0
14124,3723,Matlock,Victoria,VIC,-37.6,146.2167,4.0
14125,3723,Merrijig,Victoria,VIC,-37.1,146.25,4.0
14126,3723,Barjarg,Victoria,VIC,-37.251,146.1822,3.0
14127,3723,Maindample,Victoria,VIC,-37.0333,145.9333,4.0
